Product Name,Price,Category
Vreće za smeće pojačane 10/1 120 l,"4,22 €",vrece za smece 
Paclan vreća za smeće eco line 10/1 120 l,"3,69 €",vrece za smece 
Šjor vreće za smeće s vezicom 35 l 30/1,"1,39 €",vrece za smece 
Šjor vreće za smeće 60 l 10/1,"1,82 €",vrece za smece 
Šjor vreće za smeće 120 l 15/1,"3,09 €",vrece za smece 
Vreće za smeće u boji 30/1 35 l,"2,75 €",vrece za smece 
Vreće za smeće u boji 20/1 60 l,"3,29 €",vrece za smece 
Glade osvježivač lavender 300 ml,"3,59 €",osvjezivaci prostora 
Glade električni komplet osvježivač zraka relaxing zen 1 kom,"9,19 €",osvjezivaci prostora 
"WC NET Pink Style uložak 36,5g","3,62 €",osvjezivaci prostora 
Bis ornel calming osvježivač prostora i rublja 400 ml,"5,35 €",osvjezivaci prostora 
Glade osvježivač sprej đurđica 300 ml,"3,69 €",osvjezivaci prostora 
Wc net za biološke septičke jame 1 pak 12 kom,"10,19 €",osvjezivaci prostora 
Glade lavanda mirisni osvježivač 150 g,"3,29 €",osvjezivaci prostora 
Glade osvježivač đurđica 150 g,"3,39 €",osvjezivaci prostora 
Žica za posuđe 1 kom,"2,82 €",spuzve i zice 
Šjor žica za čišćenje 2/1,"1,22 €",spuzve i zice 
Šjor spužva sa abrazivom 3/1,"1,42 €",spuzve i zice 
Šjor spužvasta krpa 3/1,"1,72 €",spuzve i zice 
Spužva kuhinjska profilna premium 1/1,"1,22 €",spuzve i zice 
Vileda glitzi spužva za posuđe 3 kom,"4,09 €",spuzve i zice 
Vileda spirala inox za ribanje 2+1,"3,55 €",spuzve i zice 
Rođendanska svjećica br 1,"0,83 €",party asortiman 
Rođendanska svjećica br 2,"0,83 €",party asortiman 
Rođendanska svjećica br 3,"0,83 €",party asortiman 
Rođendanska svjećica br 5,"0,83 €",party asortiman 
Rođendanska svjećica br 6,"0,83 €",party asortiman 
Rođendanska svijeća br 4,"0,83 €",party asortiman 
Rođendanska svijeća br 0,"0,83 €",party asortiman 
Šjor folija prijanjajuća 30 m,"1,17 €",folije i vrecice 
Šjor folija aluminijska 30 m,"4,19 €",folije i vrecice 
Paclan papir za pečenje 8 m,"2,06 €",folije i vrecice 
Šjor Vrećice Zip Kućanstvo 1l 15/1,"1,59 €",folije i vrecice 
Šjor vrećice zip 3 l 10/1,"1,67 €",folije i vrecice 
Šjor Vrećice Za Zamrzavanje Kućanstvo 6l 30/1,"1,99 €",folije i vrecice 
Šjor vrećice za zamrzavanje 3 l 30/1,"1,42 €",folije i vrecice 
Šjor Folija Aluminijska Kućanstvo 10 M,"1,82 €",folije i vrecice 
Šjor papir za pečenje 8 m,"1,82 €",folije i vrecice 
Aluminijska folija 30 m,"6,45 €",folije i vrecice 
Fino papir za pečenje u listovima 16 kom,"2,69 €",folije i vrecice 
Paclan folija za hranu 30 m,"1,99 €",folije i vrecice 
Vrećice za domaćinstvo 3 l 250 kom,"4,82 €",folije i vrecice 
Paclan vreća za smeće multitop 10/1 240 l,"6,85 €",folije i vrecice 
Prijanjajuća folija 30 m,"2,22 €",folije i vrecice 
Aluminijska folija 20 m,"5,09 €",folije i vrecice 
Neopitroid prah 100 gr,"2,35 €",zastita od insekata 
Raid sprej protiv muha i komaraca 400 ml,"5,45 €",zastita od insekata 
Raid sprej za mrave 400 ml,"5,85 €",zastita od insekata 
Raid električni aparat s tabletama,"11,29 €",zastita od insekata 
Raid laminirane tablete za električni aparat 30 kom,"5,05 €",zastita od insekata 
Raid® tekućina za električni aparatić 21 ml,"6,15 €",zastita od insekata 
Off! Losion 100 ml,"6,49 €",zastita od insekata 
Brilla žarulja led e14 g45 (40w),"0,99 €",ostale kucne potrepstine 
Baterije aa alkalne power lr6 3+1 kom,"3,02 €",ostale kucne potrepstine 
Varta superlife baterije r6 aa 4/1,"2,45 €",ostale kucne potrepstine 
Samurai čačkalice 150 kom,"2,25 €",ostale kucne potrepstine 
Kvačice za rublje 20 kom,"3,55 €",ostale kucne potrepstine 
Latex rukavice 100/1 m,"13,67 €",ostale kucne potrepstine 
Go clean voda demineralizirana 1 l,"0,92 €",ostale kucne potrepstine 
Eveready baterije aa/r6 4/1,"2,15 €",ostale kucne potrepstine 
Sobna metla trendy s drškom,"5,14 €",ostale kucne potrepstine 
Zemlja Za Cvijeće 10l,"1,72 €",ostale kucne potrepstine 
Baterije Varta Longlife D LR20/2,"4,78 €",ostale kucne potrepstine 
Samurai štapići za ražnjiće 20 cm 75 kom,"1,57 €",ostale kucne potrepstine 
Podmetač za torte dimenzije: 30x40 cm 10 kom četvrtasti,"1,79 €",ostale kucne potrepstine 
Toshiba lr03 aaa 4/1 alkaline,"3,11 €",ostale kucne potrepstine 
Toshiba Lr06 Aa 4/1 Alkaline,"3,11 €",ostale kucne potrepstine 
Duracell optimum aa k4 baterije,"5,99 €",ostale kucne potrepstine 
Duracell optimum aaa k4,"5,99 €",ostale kucne potrepstine 
Lola care flaster classic 20/1,"2,19 €",ostale kucne potrepstine 
Snijeg U Spreju 150 ml,"3,39 €",ostale kucne potrepstine 
Vulkan kocke za potpalu 48/1,"1,15 €",ostale kucne potrepstine 
Sredstvo Za Pranje Vjetrobranskog Stakla 3 l,"1,87 €",ostale kucne potrepstine 
Brilla žarulja led e27 12w (75w) 6500k,"2,20 €",ostale kucne potrepstine 
Brilla žarulja led e27 9w (60w) 3000k,"1,02 €",ostale kucne potrepstine 
Brilla žarulja led e27 a60 (60w),"0,99 €",ostale kucne potrepstine 
Brilla žarulja led e14 c37 (40w),"0,99 €",ostale kucne potrepstine 
Go clean voda demineralizirana 3l,"1,45 €",ostale kucne potrepstine 
Vrećica Ukrasna (Blagdanska Velika),"1,82 €",ostale kucne potrepstine 
Loctite power flex gel univerzalno ljepilo 2 g,"3,52 €",skolski i uredski pribor 
Eveready baterije aaa/r3 4 kom,"2,15 €",skolski i uredski pribor 
Uhu super glue ljepilo 3 g,"3,39 €",skolski i uredski pribor 
Uhu univerzalno ljepilo tuba 33 ml,"2,49 €",skolski i uredski pribor 
Loctite super bond ljepilo 3 g,"2,99 €",skolski i uredski pribor 
Gizeh filteri slim 100/1,"1,79 €",duhanski pribor 
Gizeh slim filteri 6 mm 150/1,"1,75 €",duhanski pribor 
Papirići za motanje fine 50/1,"0,65 €",duhanski pribor 
Cricket upaljač 1 kom,"1,27 €",duhanski pribor 
Filter omotnice silver tip 1/250,"3,05 €",duhanski pribor 
Gizeh filter omotnice golden tip 1/250 premium,"3,42 €",duhanski pribor 
Gizeh cigaretni papir 100/1 fine,"0,98 €",duhanski pribor 
Gizeh filter omotnice silver tip extra 250/1,"3,32 €",duhanski pribor 
Gizeh slim filteri charcoal 6 mm 120/1,"2,19 €",duhanski pribor 
"Gizeh filteri extra slim 5,3mm 150/1","1,95 €",duhanski pribor 
Bic slim upaljač j3,"2,12 €",duhanski pribor 
Gizeh cigaretni papir 50/1 original,"0,65 €",duhanski pribor 
